file	line	test	site	outcome	reason	detail
server/internal/handler/agent_composio_allowlist_test.go	220	TestGetAgent_AllowlistVisibility	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $ownerID
server/internal/handler/agent_composio_allowlist_test.go	239	TestGetAgent_AllowlistVisibility	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_composio_allowlist_test.go	270	TestAgentAllowlistSuppressedWhenComposioFlagDisabled	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $ownerID
server/internal/handler/agent_composio_allowlist_test.go	290	TestAgentAllowlistSuppressedWhenComposioFlagDisabled	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $ownerID
server/internal/handler/agent_concurrency_test.go	46	TestCreateAgent_MaxConcurrentTasksBoundsAndDefault	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 70
server/internal/handler/agent_concurrency_test.go	101	TestUpdateAgent_MaxConcurrentTasksBoundsAndOmission	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_concurrency_test.go	121	TestUpdateAgent_MaxConcurrentTasksBoundsAndOmission	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_concurrency_test.go	137	TestUpdateAgent_MaxConcurrentTasksBoundsAndOmission	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_concurrency_test.go	152	TestUpdateAgent_MaxConcurrentTasksBoundsAndOmission	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_conversation_starters_test.go	54	TestAgentConversationStartersRoundTrip	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_conversation_starters_test.go	70	TestAgentConversationStartersRoundTrip	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/agent_conversation_starters_test.go	82	TestAgentConversationStartersRoundTrip	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_env_permission_test.go	87	TestAgentEnv_AgentOwnerMemberCanRevealAndUpdate	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $ownerUserID
server/internal/handler/agent_env_permission_test.go	102	TestAgentEnv_AgentOwnerMemberCanRevealAndUpdate	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $ownerUserID
server/internal/handler/agent_env_permission_test.go	204	TestAgentEnv_WorkspaceRolesUnchanged	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_permission_test.go	46	TestCreateAgent_LegacyVisibilityMapsToPermission	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_permission_test.go	163	TestCanInvokeAgent_PublicToMemberWhitelist	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_permission_test.go	188	TestCanInvokeAgent_PublicToMemberWhitelist	direct_handler	skipped	no_status_assertion	no `rec.Code` comparison before line 207
server/internal/handler/agent_permission_test.go	217	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/agent_permission_test.go	317	TestUpdateAgent_BatchReplaceOverlappingMembers	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_permission_test.go	366	TestUpdateAgent_WorkspaceStacksWithMembersThenNarrowed	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_permission_test.go	388	TestCreateAgent_EmptyPublicToNormalizesToWorkspace	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_permission_test.go	653	TestUpdateAgent_AccessChangeIsOwnerOnly	direct_handler	skipped	no_status_assertion	no `rec.Code` comparison before line 661
server/internal/handler/agent_permission_test.go	661	TestUpdateAgent_AccessChangeIsOwnerOnly	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $adminID
server/internal/handler/agent_permission_test.go	714	TestUpdateAgent_LegacyVisibilityNoOpForMemberOnlyPublicTo	direct_handler	skipped	no_status_assertion	no `rec.Code` comparison before line 735
server/internal/handler/agent_runtime_required_test.go	78	TestChatSend_UnboundAgentReturnsStructuredConflict	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_runtime_required_test.go	114	TestCreateAutopilot_UnboundAgentRejected	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_runtime_required_test.go	162	TestUpdateAutopilot_UnboundAgentCannotResume	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $autopilotID
server/internal/handler/agent_runtime_required_test.go	188	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/agent_runtime_skills_broadcast_test.go	79	TestSetAgentRuntimeSkillEnabledBroadcastsAgentStatus	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_task_usage_response_test.go	90	TestListAgentTasksHydratesUsage	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/agent_task_usage_response_test.go	156	TestListAgentTasksHydratesUsage	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/agent_task_usage_response_test.go	186	TestListAgentTasksReturnsErrorWhenUsageLoadFails	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/agent_task_usage_response_test.go	219	TestListAgentTasksReturnsErrorWhenUsageLoadFails	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/agent_test.go	105	TestListWorkspaceAgentTaskSnapshot	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	507	TestListWorkspaceWorkingAgents	direct_handler	skipped	path_not_registered	GET /api/working-agents{query} is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/agent_test.go	572	TestListWorkspaceWorkingAgentsRejectsInvalidFilters	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/agent_test.go	659	TestListWorkspaceWorkingAgentsParentScope	direct_handler	skipped	path_not_registered	GET /api/working-agents{query} is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/agent_test.go	751	TestCreateAgent_RejectsDuplicateName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_test.go	768	TestCreateAgent_RejectsDuplicateName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_test.go	790	TestUpdateAgent_RejectsRenameToArchivedName	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $idA
server/internal/handler/agent_test.go	798	TestUpdateAgent_RejectsRenameToArchivedName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_test.go	848	TestCreateAgent_AssignsAvatarDefault	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_test.go	927	TestGetAgent_ResponseHasNoCustomEnv	direct_handler	skipped	path_not_registered	GET /agents/1c331d0b-94fd-412a-a7cc-6a209add00a1 is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/agent_test.go	978	TestListAgents_ResponseHasNoCustomEnv	direct_handler	skipped	path_not_registered	GET /agents is not in docs/fixtures/upstream-routes.tsv
server/internal/handler/agent_test.go	1027	TestGetAgentEnv_OwnerSucceedsAndAudits	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1141	TestAgentEnv_TaskTokenActorSource	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $targetID
server/internal/handler/agent_test.go	1176	TestUpdateAgentEnv_PreservesSentinelValues	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1261	TestUpdateAgent_RejectsCustomEnvInBody	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1385	TestUpdateAgent_RedactsMcpConfigForAgentActor	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_test.go	1423	TestUpdateAgent_KeepsMcpConfigForMemberActor	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1470	TestUpdateAgent_PreservesSkillsInResponse	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1509	TestUpdateAgent_PreservesSkillsInResponse	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1548	TestArchiveRestoreAgent_PreservesSkillsInResponse	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_test.go	1563	TestArchiveRestoreAgent_PreservesSkillsInResponse	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/agent_thinking_test.go	42	TestCreateAgent_ThinkingLevel_ValidationConsistency	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	57	TestCreateAgent_ThinkingLevel_ValidationConsistency	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	80	TestCreateAgent_ThinkingLevel_ValidationConsistency	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	95	TestCreateAgent_ThinkingLevel_ValidationConsistency	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	125	TestCreateAgent_PiThinkingLevelValidation	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	145	TestCreateAgent_PiThinkingLevelValidation	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	171	TestAgentServiceTierValidationAndTriState	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	189	TestAgentServiceTierValidationAndTriState	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	209	TestAgentServiceTierValidationAndTriState	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	245	TestUpdateAgent_ThinkingLevel_TriState	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	263	TestUpdateAgent_ThinkingLevel_TriState	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	281	TestUpdateAgent_ThinkingLevel_TriState	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	297	TestUpdateAgent_ThinkingLevel_TriState	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	344	TestUpdateAgent_RuntimeSwitch_PreservesValidValueRejectsInvalid	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	365	TestUpdateAgent_RuntimeSwitch_PreservesValidValueRejectsInvalid	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	383	TestUpdateAgent_RuntimeSwitch_PreservesValidValueRejectsInvalid	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	404	TestUpdateAgent_RuntimeSwitch_PreservesValidValueRejectsInvalid	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	443	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	461	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	479	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	497	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	516	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	534	TestUpdateAgent_RuntimeSwitch_ClearsKnownIncompatibleModel	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/agent_thinking_test.go	623	TestCreateAgent_NoReasoningControlRejectsThinkingLevel	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	641	TestCreateAgent_NoReasoningControlRejectsThinkingLevel	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/agent_thinking_test.go	663	TestCreateAgent_NoReasoningControlRejectsThinkingLevel	direct_handler	skipped	body_unresolved	body_unresolved
